% Model:              nanorod_3d_placa.mph
% Version:            COMSOL 5.2.0.166
% Date:               Oct 7 2019, 14:47
% Dimension:          3
% Nodes:              1147
% Expressions:        3
% Description:        Arrow volume
% X                       Y                        Z                        VectorX                  VectorY                  VectorZ
1.0000000000000002E-4     1.0000000000000002E-4    6.000000000000001E-4     0                        -2.0754788451134637E-4   2.1427478529245675E-5
-4.999999999999998E-5     1.5000000000000004E-4    6.000000000000001E-4     0                        -2.2069754600161827E-4   4.7319068668370976E-5
2.710505431213761E-20     1.5000000000000004E-4    6.000000000000001E-4     0                        -2.205816204873635E-4    4.7209258682622674E-5
5.000000000000002E-5      1.5000000000000004E-4    6.000000000000001E-4     0                        -2.207328481453571E-4    4.731799396173996E-5
-4.999999999999998E-5     -1.5E-4                  6.500000000000001E-4     0                        -1.9284553514275552E-4   -1.403785149771426E-4
2.710505431213761E-20     -1.5E-4                  6.500000000000001E-4     0                        -1.9285458317748336E-4   -1.40188212455388E-4
5.000000000000002E-5      -1.5E-4                  6.500000000000001E-4     0                        -1.9286378386105922E-4   -1.403469445181394E-4
-9.999999999999999E-5     -9.999999999999999E-5    6.500000000000001E-4     0                        -1.989052108992486E-4    -1.0655614963113448E-4
-4.999999999999998E-5     -9.999999999999999E-5    6.500000000000001E-4     0                        -1.9906691366968542E-4   -1.0615078598470422E-4
2.710505431213761E-20     -9.999999999999999E-5    6.500000000000001E-4     0                        -1.990822813782215E-4    -1.0590237620411703E-4
5.000000000000002E-5      -9.999999999999999E-5    6.500000000000001E-4     0                        -1.99098772718454E-4     -1.0609646296028902E-4
1.0000000000000002E-4     -9.999999999999999E-5    6.500000000000001E-4     0                        -1.989132460959557E-4    -1.065900219779805E-4
-1.5E-4                   -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0673338975298617E-4   -7.459459895358761E-5
-9.999999999999999E-5     -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0696343632701012E-4   -7.42725091955885E-5
-4.999999999999998E-5     -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0707096859146515E-4   -7.394140105658225E-5
2.710505431213761E-20     -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0709560192561777E-4   -7.38591835093924E-5
5.000000000000002E-5      -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0709820180457494E-4   -7.392367050381025E-5
1.0000000000000002E-4     -4.999999999999998E-5    6.500000000000001E-4     0                        -2.0699402222542756E-4   -7.41680508850154E-5
1.5000000000000004E-4     -4.999999999999998E-5    6.500000000000001E-4     0                        -2.067853588898876E-4    -7.45181529635679E-5
-1.5E-4                   2.710505431213761E-20    6.500000000000001E-4     0                        -2.1671092495950285E-4   -4.3581530005858485E-5
-9.999999999999999E-5     2.710505431213761E-20    6.500000000000001E-4     0                        -2.1670976191382992E-4   -4.3454465804991144E-5
-4.999999999999998E-5     2.710505431213761E-20    6.500000000000001E-4     0                        -2.1675739580129773E-4   -4.333536897244342E-5
2.710505431213761E-20     2.710505431213761E-20    6.500000000000001E-4     0                        -2.1679205429593764E-4   -4.329980850642313E-5
5.000000000000002E-5      2.710505431213761E-20    6.500000000000001E-4     0                        -2.1677109327590316E-4   -4.3337093233371614E-5
1.0000000000000002E-4     2.710505431213761E-20    6.500000000000001E-4     0                        -2.1669592426454092E-4   -4.343766154297491E-5
1.5000000000000004E-4     2.710505431213761E-20    6.500000000000001E-4     0                        -2.1667862612573656E-4   -4.356393198918979E-5
-1.5E-4                   5.000000000000002E-5     6.500000000000001E-4     0                        -2.282390699230116E-4    -1.3859841665122531E-5
-9.999999999999999E-5     5.000000000000002E-5     6.500000000000001E-4     0                        -2.2809496873367143E-4   -1.3934218161171348E-5
-4.999999999999998E-5     5.000000000000002E-5     6.500000000000001E-4     0                        -2.279974419454973E-4    -1.3956999464308043E-5
2.710505431213761E-20     5.000000000000002E-5     6.500000000000001E-4     0                        -2.280058604631148E-4    -1.3952138279884772E-5
5.000000000000002E-5      5.000000000000002E-5     6.500000000000001E-4     0                        -2.2801139170556723E-4   -1.393923714685659E-5
1.0000000000000002E-4     5.000000000000002E-5     6.500000000000001E-4     0                        -2.2809549005577495E-4   -1.3925150144458859E-5
1.5000000000000004E-4     5.000000000000002E-5     6.500000000000001E-4     0                        -2.2822568430739577E-4   -1.3812353016617289E-5
-9.999999999999999E-5     1.0000000000000002E-4    6.500000000000001E-4     0                        -2.4099970235809097E-4   1.4609080486033764E-5
-4.999999999999998E-5     1.0000000000000002E-4    6.500000000000001E-4     0                        -2.4079993312722283E-4   1.4473811648976851E-5
2.710505431213761E-20     1.0000000000000002E-4    6.500000000000001E-4     0                        -2.4075586186157855E-4   1.4442201984904344E-5
5.000000000000002E-5      1.0000000000000002E-4    6.500000000000001E-4     0                        -2.4080373351461907E-4   1.4441817338987747E-5
1.0000000000000002E-4     1.0000000000000002E-4    6.500000000000001E-4     0                        -2.409874556816172E-4    1.4612102057519894E-5
-4.999999999999998E-5     1.5000000000000004E-4    6.500000000000001E-4     0                        -2.5510386770175904E-4   4.2169839603466506E-5
2.710505431213761E-20     1.5000000000000004E-4    6.500000000000001E-4     0                        -2.5505432252750964E-4   4.217559261559649E-5
5.000000000000002E-5      1.5000000000000004E-4    6.500000000000001E-4     0                        -2.551472854036007E-4    4.220575414340072E-5
-4.999999999999998E-5     -1.5E-4                  7.0E-4                   0                        -2.2140588227150492E-4   -1.5707462240368308E-4
2.710505431213761E-20     -1.5E-4                  7.0E-4                   0                        -2.2141183898455538E-4   -1.5694714368827092E-4
5.000000000000002E-5      -1.5E-4                  7.0E-4                   0                        -2.2139568196065702E-4   -1.572256752807663E-4
-9.999999999999999E-5     -9.999999999999999E-5    7.0E-4                   0                        -2.2897084722171604E-4   -1.2160908974607102E-4
-4.999999999999998E-5     -9.999999999999999E-5    7.0E-4                   0                        -2.2927337814585493E-4   -1.2120762076767023E-4
2.710505431213761E-20     -9.999999999999999E-5    7.0E-4                   0                        -2.2941669801921388E-4   -1.2107614771220814E-4
5.000000000000002E-5      -9.999999999999999E-5    7.0E-4                   0                        -2.2934243435399236E-4   -1.2118493519865956E-4
1.0000000000000002E-4     -9.999999999999999E-5    7.0E-4                   0                        -2.2905316208416337E-4   -1.2163265131292226E-4
-1.5E-4                   -4.999999999999998E-5    7.0E-4                   0                        -2.3835180383412915E-4   -8.800546749643338E-5
-9.999999999999999E-5     -4.999999999999998E-5    7.0E-4                   0                        -2.385390601531317E-4    -8.767380679782143E-5
-4.999999999999998E-5     -4.999999999999998E-5    7.0E-4                   0                        -2.3872001113214023E-4   -8.743279193142175E-5
2.710505431213761E-20     -4.999999999999998E-5    7.0E-4                   0                        -2.3879123868455294E-4   -8.730936977126714E-5
5.000000000000002E-5      -4.999999999999998E-5    7.0E-4                   0                        -2.387825012824104E-4    -8.739856660710667E-5
1.0000000000000002E-4     -4.999999999999998E-5    7.0E-4                   0                        -2.3857712593656688E-4   -8.765315249832654E-5
1.5000000000000004E-4     -4.999999999999998E-5    7.0E-4                   0                        -2.3833141526653767E-4   -8.802855143610451E-5
-1.5E-4                   2.710505431213761E-20    7.0E-4                   0                        -2.495758726061444E-4    -5.5371626733169515E-5
-9.999999999999999E-5     2.710505431213761E-20    7.0E-4                   0                        -2.4966223248423135E-4   -5.529163569256581E-5
-4.999999999999998E-5     2.710505431213761E-20    7.0E-4                   0                        -2.4966323610715527E-4   -5.5118717524558964E-5
2.710505431213761E-20     2.710505431213761E-20    7.0E-4                   0                        -2.496591424820407E-4    -5.512746494565075E-5
5.000000000000002E-5      2.710505431213761E-20    7.0E-4                   0                        -2.496675555381888E-4    -5.51657093561454E-5
1.0000000000000002E-4     2.710505431213761E-20    7.0E-4                   0                        -2.4966152507161307E-4   -5.5282194985270745E-5
1.5000000000000004E-4     2.710505431213761E-20    7.0E-4                   0                        -2.4957014659487937E-4   -5.5304393142353935E-5
-1.5E-4                   5.000000000000002E-5     7.0E-4                   0                        -2.6226486009838683E-4   -2.4045466493844507E-5
-9.999999999999999E-5     5.000000000000002E-5     7.0E-4                   0                        -2.621536409180499E-4    -2.412856779443926E-5
-4.999999999999998E-5     5.000000000000002E-5     7.0E-4                   0                        -2.6208065096685815E-4   -2.4153455462527805E-5
2.710505431213761E-20     5.000000000000002E-5     7.0E-4                   0                        -2.620725597291151E-4    -2.4144728619567297E-5
5.000000000000002E-5      5.000000000000002E-5     7.0E-4                   0                        -2.6209629951068656E-4   -2.4119006228383678E-5
1.0000000000000002E-4     5.000000000000002E-5     7.0E-4                   0                        -2.6216360232272126E-4   -2.4124420332795918E-5
1.5000000000000004E-4     5.000000000000002E-5     7.0E-4                   0                        -2.622772830177463E-4    -2.39837295398437E-5
-9.999999999999999E-5     1.0000000000000002E-4    7.0E-4                   0                        -2.760719166040363E-4    6.073751771404276E-6
-4.999999999999998E-5     1.0000000000000002E-4    7.0E-4                   0                        -2.759288122599265E-4    5.893773696559728E-6
2.710505431213761E-20     1.0000000000000002E-4    7.0E-4                   0                        -2.759224382017031E-4    5.843226459604161E-6
5.000000000000002E-5      1.0000000000000002E-4    7.0E-4                   0                        -2.7595127090676813E-4   5.9227855232007125E-6
1.0000000000000002E-4     1.0000000000000002E-4    7.0E-4                   0                        -2.761066387852378E-4    6.084032173929495E-6
-4.999999999999998E-5     1.5000000000000004E-4    7.0E-4                   0                        -2.912737785511536E-4    3.5282238989370766E-5
2.710505431213761E-20     1.5000000000000004E-4    7.0E-4                   0                        -2.9117838047181E-4      3.515146662495773E-5
5.000000000000002E-5      1.5000000000000004E-4    7.0E-4                   0                        -2.9127975249189516E-4   3.5298073651610154E-5
-4.999999999999998E-5     -1.5E-4                  7.5E-4                   0                        -2.515159448567696E-4    -1.7486439187766676E-4
2.710505431213761E-20     -1.5E-4                  7.5E-4                   0                        -2.516443148372905E-4    -1.7465240365840035E-4
5.000000000000002E-5      -1.5E-4                  7.5E-4                   0                        -2.5147519671064335E-4   -1.7486156390742345E-4
-9.999999999999999E-5     -9.999999999999999E-5    7.5E-4                   0                        -2.606574854347679E-4    -1.3794088524344983E-4
-4.999999999999998E-5     -9.999999999999999E-5    7.5E-4                   0                        -2.610568875614661E-4    -1.374771852844301E-4
2.710505431213761E-20     -9.999999999999999E-5    7.5E-4                   0                        -2.6123090250121893E-4   -1.3739199282477403E-4
5.000000000000002E-5      -9.999999999999999E-5    7.5E-4                   0                        -2.610879317946687E-4    -1.3752922426268568E-4
1.0000000000000002E-4     -9.999999999999999E-5    7.5E-4                   0                        -2.607139305953237E-4    -1.3789693817143825E-4
-1.5E-4                   -4.999999999999998E-5    7.5E-4                   0                        -2.714457308988038E-4    -1.0272732739213563E-4
-9.999999999999999E-5     -4.999999999999998E-5    7.5E-4                   0                        -2.7171789260635806E-4   -1.0239987157269312E-4
-4.999999999999998E-5     -4.999999999999998E-5    7.5E-4                   0                        -2.7182392876970484E-4   -1.0222315291780419E-4
2.710505431213761E-20     -4.999999999999998E-5    7.5E-4                   0                        -2.719590423799154E-4    -1.0218963514311724E-4
5.000000000000002E-5      -4.999999999999998E-5    7.5E-4                   0                        -2.719279982725194E-4    -1.022090952666705E-4
1.0000000000000002E-4     -4.999999999999998E-5    7.5E-4                   0                        -2.717533010396452E-4    -1.024020370520458E-4
1.5000000000000004E-4     -4.999999999999998E-5    7.5E-4                   0                        -2.7143137538946017E-4   -1.0276025456101471E-4
-1.5E-4                   2.710505431213761E-20    7.5E-4                   0                        -2.840103419481846E-4    -6.864976995934572E-5
-9.999999999999999E-5     2.710505431213761E-20    7.5E-4                   0                        -2.8406899386090824E-4   -6.853631348109032E-5
-4.999999999999998E-5     2.710505431213761E-20    7.5E-4                   0                        -2.84080781175108E-4     -6.840911900019096E-5
2.710505431213761E-20     2.710505431213761E-20    7.5E-4                   0                        -2.840559429525688E-4    -6.841049009573731E-5
5.000000000000002E-5      2.710505431213761E-20    7.5E-4                   0                        -2.841053988240184E-4    -6.845904607476339E-5
1.0000000000000002E-4     2.710505431213761E-20    7.5E-4                   0                        -2.840775413341698E-4    -6.854663671816442E-5
1.5000000000000004E-4     2.710505431213761E-20    7.5E-4                   0                        -2.8404184826205236E-4   -6.863426788092889E-5
-1.5E-4                   5.000000000000002E-5     7.5E-4                   0                        -2.9787015712749905E-4   -3.579984407364939E-5
-9.999999999999999E-5     5.000000000000002E-5     7.5E-4                   0                        -2.976679483180161E-4    -3.592554674405975E-5
-4.999999999999998E-5     5.000000000000002E-5     7.5E-4                   0                        -2.9762582265363763E-4   -3.5867240690045627E-5
2.710505431213761E-20     5.000000000000002E-5     7.5E-4                   0                        -2.9764356069022395E-4   -3.584191441035835E-5
5.000000000000002E-5      5.000000000000002E-5     7.5E-4                   0                        -2.976688896184594E-4    -3.588895524812029E-5
1.0000000000000002E-4     5.000000000000002E-5     7.5E-4                   0                        -2.9769408901790013E-4   -3.5902738063006696E-5
1.5000000000000004E-4     5.000000000000002E-5     7.5E-4                   0                        -2.9788427137539643E-4   -3.576129150028283E-5
-9.999999999999999E-5     1.0000000000000002E-4    7.5E-4                   0                        -3.1273011932162403E-4   -4.173489531868551E-6
-4.999999999999998E-5     1.0000000000000002E-4    7.5E-4                   0                        -3.1252433641092094E-4   -4.314395987841532E-6
2.710505431213761E-20     1.0000000000000002E-4    7.5E-4                   0                        -3.1249014902822304E-4   -4.330890355101711E-6
5.000000000000002E-5      1.0000000000000002E-4    7.5E-4                   0                        -3.1256420301690216E-4   -4.304051312656835E-6
1.0000000000000002E-4     1.0000000000000002E-4    7.5E-4                   0                        -3.127404309806761E-4    -4.178711305086325E-6
-4.999999999999998E-5     1.5000000000000004E-4    7.5E-4                   0                        -3.2880913772701187E-4   2.655135110869443E-5
2.710505431213761E-20     1.5000000000000004E-4    7.5E-4                   0                        -3.286851003980828E-4    2.645711280287817E-5
5.000000000000002E-5      1.5000000000000004E-4    7.5E-4                   0                        -3.2881856419349166E-4   2.6565924112945116E-5
-4.999999999999998E-5     -1.5E-4                  8.0E-4                   0                        -2.829497061737164E-4    -1.9352938208159443E-4
2.710505431213761E-20     -1.5E-4                  8.0E-4                   0                        -2.831526182690954E-4    -1.9327656483264527E-4
5.000000000000002E-5      -1.5E-4                  8.0E-4                   0                        -2.8299180292686477E-4   -1.934932039586986E-4
-9.999999999999999E-5     -9.999999999999999E-5    8.0E-4                   0                        -2.9387475384158926E-4   -1.553409732894207E-4
-4.999999999999998E-5     -9.999999999999999E-5    8.0E-4                   0                        -2.94232149964197E-4     -1.549052566399168E-4
2.710505431213761E-20     -9.999999999999999E-5    8.0E-4                   0                        -2.9436596690097833E-4   -1.5474005889846396E-4
5.000000000000002E-5      -9.999999999999999E-5    8.0E-4                   0                        -2.9425206721169015E-4   -1.5492282253840936E-4
1.0000000000000002E-4     -9.999999999999999E-5    8.0E-4                   0                        -2.938713350677576E-4    -1.5536591705271862E-4
-1.5E-4                   -4.999999999999998E-5    8.0E-4                   0                        -3.060091835691297E-4    -1.1888672546319955E-4
-9.999999999999999E-5     -4.999999999999998E-5    8.0E-4                   0                        -3.06322233802415E-4     -1.185348163716011E-4
-4.999999999999998E-5     -4.999999999999998E-5    8.0E-4                   0                        -3.064433225689986E-4    -1.183504760714454E-4
2.710505431213761E-20     -4.999999999999998E-5    8.0E-4                   0                        -3.064773691194602E-4    -1.1828284116835938E-4
5.000000000000002E-5      -4.999999999999998E-5    8.0E-4                   0                        -3.0646945778392006E-4   -1.183113578479693E-4
1.0000000000000002E-4     -4.999999999999998E-5    8.0E-4                   0                        -3.063195047436123E-4    -1.1851172036217959E-4
1.5000000000000004E-4     -4.999999999999998E-5    8.0E-4                   0                        -3.0603043717650197E-4   -1.1888843404173944E-4
-1.5E-4                   2.710505431213761E-20    8.0E-4                   0                        -3.198136639963537E-4    -8.333384708575566E-5
-9.999999999999999E-5     2.710505431213761E-20    8.0E-4                   0                        -3.1985163136905893E-4   -8.325361690955115E-5
-4.999999999999998E-5     2.710505431213761E-20    8.0E-4                   0                        -3.1989299835833557E-4   -8.317143709779224E-5
2.710505431213761E-20     2.710505431213761E-20    8.0E-4                   0                        -3.199517324049595E-4    -8.316212275815596E-5
5.000000000000002E-5      2.710505431213761E-20    8.0E-4                   0                        -3.199175982680151E-4    -8.318100667918157E-5
1.0000000000000002E-4     2.710505431213761E-20    8.0E-4                   0                        -3.198501150877697E-4    -8.323951156277328E-5
1.5000000000000004E-4     2.710505431213761E-20    8.0E-4                   0                        -3.198156486636372E-4    -8.333568049499022E-5
-1.5E-4                   5.000000000000002E-5     8.0E-4                   0                        -3.348465813047634E-4    -4.909504258492239E-5
-9.999999999999999E-5     5.000000000000002E-5     8.0E-4                   0                        -3.346610654915506E-4    -4.9236734815052373E-5
-4.999999999999998E-5     5.000000000000002E-5     8.0E-4                   0                        -3.3458483826073884E-4   -4.920863053808343E-5
2.710505431213761E-20     5.000000000000002E-5     8.0E-4                   0                        -3.3458428839437405E-4   -4.9205103115997255E-5
5.000000000000002E-5      5.000000000000002E-5     8.0E-4                   0                        -3.3460446997225204E-4   -4.9232946143047575E-5
1.0000000000000002E-4     5.000000000000002E-5     8.0E-4                   0                        -3.3465947247859234E-4   -4.9221259368441894E-5
1.5000000000000004E-4     5.000000000000002E-5     8.0E-4                   0                        -3.348276210922926E-4    -4.9100140193193515E-5
-9.999999999999999E-5     1.0000000000000002E-4    8.0E-4                   0                        -3.507463139517351E-4    -1.612840170665779E-5
-4.999999999999998E-5     1.0000000000000002E-4    8.0E-4                   0                        -3.5048737273853645E-4   -1.6234169142792113E-5
2.710505431213761E-20     1.0000000000000002E-4    8.0E-4                   0                        -3.504122191802155E-4    -1.625210697652438E-5
5.000000000000002E-5      1.0000000000000002E-4    8.0E-4                   0                        -3.5048530378604145E-4   -1.6250338164936058E-5
1.0000000000000002E-4     1.0000000000000002E-4    8.0E-4                   0                        -3.507404579531565E-4    -1.61237394564865E-5
-4.999999999999998E-5     1.5000000000000004E-4    8.0E-4                   0                        -3.677145070202963E-4    1.606201095027813E-5
2.710505431213761E-20     1.5000000000000004E-4    8.0E-4                   0                        -3.6760040599952327E-4   1.5990569172728355E-5
5.000000000000002E-5      1.5000000000000004E-4    8.0E-4                   0                        -3.677468046083699E-4    1.6092686179156177E-5
-4.999999999999998E-5     -1.5E-4                  8.500000000000001E-4     0                        -3.159311331857417E-4    -2.1313955106826014E-4
2.710505431213761E-20     -1.5E-4                  8.500000000000001E-4     0                        -3.1613371404183116E-4   -2.129597235758032E-4
5.000000000000002E-5      -1.5E-4                  8.500000000000001E-4     0                        -3.159491714287373E-4    -2.1310802662411542E-4
-9.999999999999999E-5     -9.999999999999999E-5    8.500000000000001E-4     0                        -3.2833683963010246E-4   -1.7381753266193148E-4
-4.999999999999998E-5     -9.999999999999999E-5    8.500000000000001E-4     0                        -3.286807568257605E-4    -1.7341421085338352E-4
2.710505431213761E-20     -9.999999999999999E-5    8.500000000000001E-4     0                        -3.2881975871276514E-4   -1.7324312132007303E-4
5.000000000000002E-5      -9.999999999999999E-5    8.500000000000001E-4     0                        -3.2870910721964473E-4   -1.733914877397248E-4
1.0000000000000002E-4     -9.999999999999999E-5    8.500000000000001E-4     0                        -3.2833307285644493E-4   -1.7380855773085712E-4
-1.5E-4                   -4.999999999999998E-5    8.500000000000001E-4     0                        -3.41783954242305E-4     -1.3616068631448492E-4
-9.999999999999999E-5     -4.999999999999998E-5    8.500000000000001E-4     0                        -3.4209528689411534E-4   -1.358821549555404E-4
-4.999999999999998E-5     -4.999999999999998E-5    8.500000000000001E-4     0                        -3.4227514545899263E-4   -1.3570151514606793E-4
2.710505431213761E-20     -4.999999999999998E-5    8.500000000000001E-4     0                        -3.4234921296491316E-4   -1.3559792307597337E-4
5.000000000000002E-5      -4.999999999999998E-5    8.500000000000001E-4     0                        -3.4231484991979364E-4   -1.356583323148131E-4
1.0000000000000002E-4     -4.999999999999998E-5    8.500000000000001E-4     0                        -3.421038810835246E-4    -1.359016851831363E-4
1.5000000000000004E-4     -4.999999999999998E-5    8.500000000000001E-4     0                        -3.417857069510882E-4    -1.3617613743730075E-4
-1.5E-4                   2.710505431213761E-20    8.500000000000001E-4     0                        -3.568769714871668E-4    -9.947331026686014E-5
-9.999999999999999E-5     2.710505431213761E-20    8.500000000000001E-4     0                        -3.5689116879166085E-4   -9.942315701885084E-5
-4.999999999999998E-5     2.710505431213761E-20    8.500000000000001E-4     0                        -3.569404795767419E-4    -9.933281512516907E-5
2.710505431213761E-20     2.710505431213761E-20    8.500000000000001E-4     0                        -3.569791187186419E-4    -9.928218012437133E-5
5.000000000000002E-5      2.710505431213761E-20    8.500000000000001E-4     0                        -3.5695906637850464E-4   -9.932195098692989E-5
1.0000000000000002E-4     2.710505431213761E-20    8.500000000000001E-4     0                        -3.569085309569354E-4    -9.93989324967177E-5
1.5000000000000004E-4     2.710505431213761E-20    8.500000000000001E-4     0                        -3.568673990817346E-4    -9.948133271653968E-5
-1.5E-4                   5.000000000000002E-5     8.500000000000001E-4     0                        -3.730002773656243E-4    -6.392213142292411E-5
-9.999999999999999E-5     5.000000000000002E-5     8.500000000000001E-4     0                        -3.728194799029155E-4    -6.406233675799653E-5
-4.999999999999998E-5     5.000000000000002E-5     8.500000000000001E-4     0                        -3.7270825443964955E-4   -6.40816438696607E-5
2.710505431213761E-20     5.000000000000002E-5     8.500000000000001E-4     0                        -3.7268872274313816E-4   -6.411220912155057E-5
5.000000000000002E-5      5.000000000000002E-5     8.500000000000001E-4     0                        -3.7268953130424533E-4   -6.408997306100027E-5
1.0000000000000002E-4     5.000000000000002E-5     8.500000000000001E-4     0                        -3.72792507785036E-4     -6.403739190636731E-5
1.5000000000000004E-4     5.000000000000002E-5     8.500000000000001E-4     0                        -3.7297838354112664E-4   -6.393893501714061E-5
-9.999999999999999E-5     1.0000000000000002E-4    8.500000000000001E-4     0                        -3.8981180986924653E-4   -2.967755181447755E-5
-4.999999999999998E-5     1.0000000000000002E-4    8.500000000000001E-4     0                        -3.8956180162509434E-4   -2.9821142141516742E-5
2.710505431213761E-20     1.0000000000000002E-4    8.500000000000001E-4     0                        -3.895106027002927E-4    -2.9894686063853415E-5
5.000000000000002E-5      1.0000000000000002E-4    8.500000000000001E-4     0                        -3.895958879706946E-4    -2.9806090458486763E-5
1.0000000000000002E-4     1.0000000000000002E-4    8.500000000000001E-4     0                        -3.8982861597300686E-4   -2.9635412643862663E-5
-4.999999999999998E-5     1.5000000000000004E-4    8.500000000000001E-4     0                        -4.077516162434495E-4    3.84871407138254E-6
2.710505431213761E-20     1.5000000000000004E-4    8.500000000000001E-4     0                        -4.0762283476768424E-4   3.815090460665029E-6
5.000000000000002E-5      1.5000000000000004E-4    8.500000000000001E-4     0                        -4.078172449325375E-4    3.838393606104479E-6
-4.999999999999998E-5     -1.5E-4                  9.000000000000001E-4     0                        -3.5007681222475615E-4   -2.3356365572464665E-4
2.710505431213761E-20     -1.5E-4                  9.000000000000001E-4     0                        -3.502582621920185E-4    -2.3338780895232726E-4
5.000000000000002E-5      -1.5E-4                  9.000000000000001E-4     0                        -3.500441671650455E-4    -2.3362014525859877E-4
-9.999999999999999E-5     -9.999999999999999E-5    9.000000000000001E-4     0                        -3.639194843383987E-4    -1.9336833444628476E-4
-4.999999999999998E-5     -9.999999999999999E-5    9.000000000000001E-4     0                        -3.643539738924533E-4    -1.9300921413349732E-4
2.710505431213761E-20     -9.999999999999999E-5    9.000000000000001E-4     0                        -3.645330219898051E-4    -1.9288068923351993E-4
5.000000000000002E-5      -9.999999999999999E-5    9.000000000000001E-4     0                        -3.644114858493074E-4    -1.9294014782780447E-4
1.0000000000000002E-4     -9.999999999999999E-5    9.000000000000001E-4     0                        -3.6395576069030914E-4   -1.9332747188928692E-4
-1.5E-4                   -4.999999999999998E-5    9.000000000000001E-4     0                        -3.7873738498736266E-4   -1.5471808398892246E-4
-9.999999999999999E-5     -4.999999999999998E-5    9.000000000000001E-4     0                        -3.790692318392592E-4    -1.544029241051431E-4
-4.999999999999998E-5     -4.999999999999998E-5    9.000000000000001E-4     0                        -3.7926283623157905E-4   -1.5420145484980254E-4
2.710505431213761E-20     -4.999999999999998E-5    9.000000000000001E-4     0                        -3.793222517240042E-4    -1.5418116685076322E-4
5.000000000000002E-5      -4.999999999999998E-5    9.000000000000001E-4     0                        -3.7928425790680135E-4   -1.5417794853871637E-4
1.0000000000000002E-4     -4.999999999999998E-5    9.000000000000001E-4     0                        -3.7905593154958134E-4   -1.5437418484490296E-4
1.5000000000000004E-4     -4.999999999999998E-5    9.000000000000001E-4     0                        -3.787299938985961E-4    -1.5467735957217416E-4
-1.5E-4                   2.710505431213761E-20    9.000000000000001E-4     0                        -3.9497027223221346E-4   -1.1685666672138874E-4
-9.999999999999999E-5     2.710505431213761E-20    9.000000000000001E-4     0                        -3.9501543394782974E-4   -1.1682151538553065E-4
-4.999999999999998E-5     2.710505431213761E-20    9.000000000000001E-4     0                        -3.950338964792759E-4    -1.1678340635718199E-4
2.710505431213761E-20     2.710505431213761E-20    9.000000000000001E-4     0                        -3.9504481259343996E-4   -1.1672247278615232E-4
5.000000000000002E-5      2.710505431213761E-20    9.000000000000001E-4     0                        -3.950317290171029E-4    -1.1675817138395207E-4
1.0000000000000002E-4     2.710505431213761E-20    9.000000000000001E-4     0                        -3.950311244715701E-4    -1.1684216949572487E-4
1.5000000000000004E-4     2.710505431213761E-20    9.000000000000001E-4     0                        -3.949556481415827E-4    -1.1688949856152869E-4
-1.5E-4                   5.000000000000002E-5     9.000000000000001E-4     0                        -4.121468400066293E-4    -8.020361375763404E-5
-9.999999999999999E-5     5.000000000000002E-5     9.000000000000001E-4     0                        -4.119384501594214E-4    -8.033568894121503E-5
-4.999999999999998E-5     5.000000000000002E-5     9.000000000000001E-4     0                        -4.1185797012060793E-4   -8.039192437016897E-5
2.710505431213761E-20     5.000000000000002E-5     9.000000000000001E-4     0                        -4.118258248289673E-4    -8.037124074515835E-5
5.000000000000002E-5      5.000000000000002E-5     9.000000000000001E-4     0                        -4.118378522991379E-4    -8.0378405774098E-5
1.0000000000000002E-4     5.000000000000002E-5     9.000000000000001E-4     0                        -4.119305103060694E-4    -8.036773910374698E-5
1.5000000000000004E-4     5.000000000000002E-5     9.000000000000001E-4     0                        -4.1212643329770074E-4   -8.020348613001819E-5
-9.999999999999999E-5     1.0000000000000002E-4    9.000000000000001E-4     0                        -4.2992636933510825E-4   -4.475834389973804E-5
-4.999999999999998E-5     1.0000000000000002E-4    9.000000000000001E-4     0                        -4.296280235155289E-4    -4.4927884209101654E-5
2.710505431213761E-20     1.0000000000000002E-4    9.000000000000001E-4     0                        -4.2956919515632337E-4   -4.4974160896689465E-5
5.000000000000002E-5      1.0000000000000002E-4    9.000000000000001E-4     0                        -4.2967111209999635E-4   -4.4893898448193866E-5
1.0000000000000002E-4     1.0000000000000002E-4    9.000000000000001E-4     0                        -4.299368561874753E-4    -4.475330660975672E-5
-4.999999999999998E-5     1.5000000000000004E-4    9.000000000000001E-4     0                        -4.4873571026467067E-4   -1.0012327749108152E-5
2.710505431213761E-20     1.5000000000000004E-4    9.000000000000001E-4     0                        -4.486064430778252E-4    -1.0120438025955915E-5
5.000000000000002E-5      1.5000000000000004E-4    9.000000000000001E-4     0                        -4.4872525282811134E-4   -9.996053707656133E-6
-4.999999999999998E-5     -1.5E-4                  9.5E-4                   0                        -3.8538276045655046E-4   -2.5486376799203973E-4
2.710505431213761E-20     -1.5E-4                  9.5E-4                   0                        -3.856439662928331E-4    -2.5469199859566143E-4
5.000000000000002E-5      -1.5E-4                  9.5E-4                   0                        -3.8542399770451034E-4   -2.548645358922255E-4
-9.999999999999999E-5     -9.999999999999999E-5    9.5E-4                   0                        -4.006855419368923E-4    -2.1385439319421178E-4
